,drugbank_id,name,pubchem_substance_id,drug_groups,prediction_class_dl_model_fp_prediction,prediction_class_dl_model_fp_prediction_proba,prediction_class_mlp_fp_prediction,prediction_class_mlp_fp_prediction_proba,prediction_class_xgb_fp_prediction,prediction_class_xgb_fp_prediction_proba,prediction_class_rfc_fp_prediction,prediction_class_rfc_fp_prediction_proba,prediction_class_svm_fp_prediction,prediction_class_svm_fp_prediction_proba,first_seg,gpcr_binding_encoded
3112745,DB03929,D-Serine,46508200.0,approved; experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3126943,DB03943,D-Asparagine,46507204.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3134042,DB03963,S-(Dimethylarsenic)Cysteine,46508261.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3148240,DB03977,N-Trimethyllysine,46505213.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3162438,DB03988,"2,6-Diamino-Hexanoic Acid Amide",46506171.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3183735,DB04027,D-Arginine,46506552.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3190834,DB04031,Serine Vanadate,46506158.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3247626,DB04129,Willardiine,46504988.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3254725,DB04151,4-Methyl-Histidine,46506613.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3261824,DB04152,"2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid",46507460.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3268923,DB04157,N-[(Aminooxy)Carbonyl]Aniline,46507217.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3283121,DB04165,Valpromide,46508099.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3297319,DB04182,"(S)-2-Amino-4-[(2s,3r)-2,3,5-Trihydroxy-4-Oxo-Pentyl]Mercapto-Butyric Acid",46508110.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3304418,DB04183,Methylmalonic Acid,46506625.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3311517,DB04185,Norvaline,46507762.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3318616,DB04186,"N'-(Pyrrolidino[2,1-B]Isoindolin-4-On-8-Yl)-N-(Pyridin-2-Yl)Urea",46509146.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3325715,DB04193,L-Homoserine,46504898.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3339913,DB04217,L-2-amino-3-butynoic acid,46505992.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3347012,DB04223,Nitroarginine,46508354.0,experimental; investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3354111,DB04228,"(2r)-Amino(3,5-Dihydroxyphenyl)Acetic Acid",46504565.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3361210,DB04235,4-Amino Hexanoic Acid,46506258.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3375408,DB04256,4-(1-Amino-1-Carboxy-Ethyl)-Benzoic Acid,46508907.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3382507,DB04291,Oxfenicine,46508228.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3389606,DB04296,5-Oxo-L-Norleucine,46509131.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3403804,DB04308,D-4-hydroxyphenylglycine,46506018.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3410903,DB04313,(3S)-3-methyl-D-aspartic acid,46507756.0,experimental; investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3439299,DB04370,S-sulphocysteine,46505164.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3460596,DB04419,D-norleucine,46507238.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3467695,DB04422,2-Amino-4-Mercapto-Butyric Acid,46507349.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3488992,DB04454,Alpha-Aminobutyric Acid,46505337.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3496091,DB04480,"3-(4-Fluorophenyl)-2-(6-Methylpyridin-2-Yl)-5,6-Dihydro-4h-Pyrrolo[1,2-B]Pyrazole",46504872.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3503190,DB04498,Aspartate Semialdehyde,46505846.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3517388,DB04527,Beta-Hydroxyasparagine,46504466.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3524487,DB04530,"S,S-(2-Hydroxyethyl)Thiocysteine",46504681.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3531586,DB04531,Benzylcysteine,46508797.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3538685,DB04538,threo-3-methyl-L-aspartic acid,46507874.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3552883,DB04585,DEHYDRO-2(S)-AMINO-6-BORONOHEXANOIC ACID,46507630.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3559982,DB04620,Cycloleucine,46505671.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3574180,DB04671,L-CYSTEIN-S-1-(IMINOMETHYL)-L-ORNITHINE,46505175.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3623873,DB04802,"D-ERITHRO-2,3-DIAMINO-BUTYRIC ACID",46504536.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3630972,DB04804,"L-threo-2,3-diamino-butyric acid",46508875.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3673566,DB04850,Posizolid,175426861.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3680665,DB04874,Picoplatin,175426881.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3737457,DB05540,Alanosine,8166290.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3765853,DB06262,Droxidopa,99443239.0,approved; investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3808447,DB06724,Calcium Carbonate,310264878.0,approved; investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3815546,DB06725,Lornoxicam,99443271.0,approved; investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3836843,DB06857,N-(4-CARBAMIMIDOYL-3-CHORO-PHENYL)-2-HYDROXY-3-IODO-5-METHYL-BENZAMIDE,99443328.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3843942,DB06860,"2-(2-chloropyridin-4-yl)-4-methyl-1H-isoindole-1,3(2H)-dione",99443331.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3900734,DB06946,"(2S,3S)-3-(4-fluorophenyl)-2,3-dihydroxypropanoic acid",99443417.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
3936229,DB07015,"(3R,4R)-4-(pyrrolidin-1-ylcarbonyl)-1-(quinoxalin-2-ylcarbonyl)pyrrolidin-3-amine",99443486.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4085308,DB07314,"1-(5-CHLORO-2,4-DIMETHOXYPHENYL)-3-(5-CYANOPYRAZIN-2-YL)UREA",99443785.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4092407,DB07324,"3-({2-[(2-AMINO-6-METHYLPYRIMIDIN-4-YL)ETHYNYL]BENZYL}AMINO)-1,3-OXAZOL-2(3H)-ONE",99443795.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4113704,DB07342,1-(adamantan-1-yl)-2-(1H-imidazol-1-yl)ethanone,99443813.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4184694,DB07445,"N'-[(1E)-(3,5-DIBROMO-2,4-DIHYDROXYPHENYL)METHYLENE]NICOTINOHYDRAZIDE",99443916.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4213090,DB07511,"4-(4-methyl-1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)benzonitrile",99443982.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4248585,DB07560,N-[(1S)-2-methyl-1-(pyridin-4-ylcarbamoyl)propyl]cyclohexanecarboxamide,99444031.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4262783,DB07581,5-AMINO-6-CYCLOHEXYL-4-HYDROXY-2-ISOPROPYL-HEXANOIC ACID,99444052.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4269882,DB07590,"S-[3-(3,4-DICHLOROPHENYL)-3-OXOPROPYL]-L-CYSTEINE",99444061.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4298278,DB07614,"PHENYL-5-(1H-PYRAZOL-3-YL)-1,3-THIAZOLE",99444085.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4319575,DB07665,"N-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide",99444136.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4404763,DB07849,S-NONYL-CYSTEINE,99444320.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4511248,DB08056,"N-(2,6-dimethylphenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",99444527.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4745515,DB08445,"(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",99444916.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4766812,DB08471,"1-(thiophen-2-ylacetyl)-4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine",99444942.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4809406,DB08536,"3-bromo-5-phenyl-N-(pyrimidin-5-ylmethyl)pyrazolo[1,5-a]pyridin-7-amine",99445007.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4880396,DB08648,"(1R,3S,5S,8R)-8-Hydroxy-2-oxabicyclo[3.3.1]non-6-ene-3,5-dicarboxylic acid",99445119.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4915891,DB08756,(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL) CYCLOHEXANECARBOXAMIDE,99445227.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
4986881,DB08883,Perampanel,347827808.0,approved,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5015277,DB08933,Luliconazole,175427163.0,approved,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5022376,DB08949,Inositol nicotinate,347827813.0,approved; withdrawn,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5029475,DB08951,Indoprofen,310264916.0,withdrawn,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5114663,DB09245,Toloxatone,310265148.0,experimental,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5150158,DB09459,L-tartaric acid,347827854.0,approved,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5157257,DB09481,Magnesium carbonate,347827861.0,approved; investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5164356,DB11142,Selenomethionine,347827917.0,approved; investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5178554,DB11175,Zinc picolinate,347827932.0,approved; investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5192752,DB11248,Zinc gluconate,347827951.0,approved; vet_approved,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5199851,DB11255,Chromium picolinate,347827953.0,approved,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5277940,DB11737,Icotinib,347828095.0,experimental; investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5327633,DB11815,Tilarginine,347828162.0,approved; investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5341831,DB11833,Basimglurant,347828179.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5348930,DB11837,Osilodrostat,347828182.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5391524,DB11923,Decoglurant,347828254.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5398623,DB11942,Selinexor,347828269.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5469613,DB12059,JNJ-40411813,347828368.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5512207,DB12130,Lorlatinib,347828429.0,approved; investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5561900,DB12237,GW-274150,347828516.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5576098,DB12265,Fexinidazole,347828537.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5597395,DB12285,Verubecestat,347828553.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5625791,DB12394,Eleclazine,347828641.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5647088,DB12444,Theanine,347828685.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5654187,DB12466,Favipiravir,347828705.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5682583,DB12547,LY-2886721,347828772.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5703880,DB12644,AZD-2066,347828852.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5739375,DB12697,Methylselenocysteine,347828898.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5753573,DB12733,Dipraglurant,347828927.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5774870,DB12796,MRX-I,347828973.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5789068,DB12870,Buthionine Sulfoximine,347829028.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5796167,DB12878,AV-101,347829034.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5831662,DB12931,Fenobam,347829076.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5874256,DB13004,Mavoglurant,347829141.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5895553,DB13029,MK-0873,347829163.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5916850,DB13061,MLN8054,347829189.0,investigational,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5980741,DB13146,Fluciclovine (18F),347829262.0,approved,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
5994939,DB13231,Calcium lactate,347829287.0,approved; investigational; vet_approved,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
6002038,DB13620,Potassium gluconate,347829307.0,approved,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
6023335,DB13882,Methyl nicotinate,347829331.0,approved,48,1.0,48,0.9999999992743926,48,0.9999927,48,0.9997913582032004,48,5.615190691623322,Metabotropic,48
6030434,DB00117,Histidine,46507001.0,approved; nutraceutical,38,1.0,38,0.9999999992743926,38,0.9999927,38,0.9997913582032004,38,5.615190691623322,Histamine,38
6068558,DB00341,Cetirizine,46508368.0,approved,38,1.0,38,0.9999999992743926,38,0.9999927,38,0.9997913582032004,38,5.615190691623322,Histamine,38
6074912,DB00342,Terfenadine,46507007.0,approved; withdrawn,38,1.0,38,0.9999999992743926,38,0.9999927,38,0.9997913582032004,38,5.615190691623322,Histamine,38
6093974,DB00370,Mirtazapine,46506965.0,approved,38,1.0,38,0.9999999992743926,38,0.9999927,38,0.9997913582032004,38,5.615190691623322,Histamine,38
6106682,DB00405,Dexbrompheniramine,46505186.0,approved,38,1.0,38,0.9999999992743926,38,0.9999927,38,0.9997913582032004,38,5.615190691623322,Histamine,38
6113036,DB00420,Promazine,46504504.0,approved; vet_approved,38,1.0,38,0.9999999992743926,38,0.9999927,38,0.9997913582032004,38,5.615190691623322,Histamine,38
6119390,DB00427,Triprolidine,46505403.0,approved,38,1.0,38,0.9999999992743926,38,0.9999927,38,0.9997913582032004,38,5.615190691623322,Histamine,38
6138452,DB00501,Cimetidine,46505360.0,approved; investigational,38,1.0,38,0.9999999992743926,38,0.9999927,38,0.9997913582032004,38,5.615190691623322,Histamine,38
